Store_ID,Month,Product_ID,total_revenue,revenue_percentage,total_units_sold,avg_selling_price,avg_inventory_level,cumulative_percent,abc_class
S001,2022-12,P0079,190765.9908629417,3.83,3212,59.39,151.29,42.04,A
S001,2022-12,P0068,176911.9334953308,3.55,2786,63.5,132.23,45.58,A
S001,2022-12,P0175,169116.75986242294,3.39,2885,58.62,139.97,48.98,A
S001,2022-12,P0159,161759.1543139458,3.24,2814,57.48,144.42,52.22,A
S001,2022-12,P0016,161654.38705358506,3.24,3643,44.37,163.84,55.46,A
S001,2022-12,P0166,160642.36745347976,3.22,2894,55.51,140.81,58.68,A
S001,2022-12,P0153,153527.37987833025,3.08,3001,51.16,148.94,61.76,A
S001,2022-12,P0183,151008.01049976348,3.03,2978,50.71,148.03,64.79,A
S001,2022-12,P0125,149408.34562997817,3,3306,45.19,153.10,67.79,A
S001,2022-12,P0017,143380.70351142882,2.88,2654,54.02,131.81,70.67,A
S001,2022-12,P0129,140693.8144235611,2.82,2858,49.23,130.10,73.49,A
S001,2022-12,P0096,139322.64455890656,2.79,2914,47.81,139.26,76.28,A
S001,2022-12,P0094,139117.95664072037,2.79,2736,50.85,126.16,79.07,A
S001,2022-12,P0031,138753.93404488562,2.78,2894,47.95,133.84,81.85,B
S001,2022-12,P0067,137956.83323879243,2.77,2614,52.78,134.23,84.62,B
S001,2022-12,P0116,133093.51663560866,2.67,2895,45.97,143.52,87.29,B
S001,2022-12,P0171,132700.53851461413,2.66,2800,47.39,147.16,89.95,B
S001,2022-12,P0149,129784.61562638283,2.6,2675,48.52,136.97,92.56,B
S001,2022-12,P0070,127716.11964387893,2.56,2454,52.04,127.94,95.12,C
S001,2022-12,P0085,122436.77411289215,2.46,2534,48.32,137.42,97.57,C
S001,2022-12,P0083,121035.47303934097,2.43,2425,49.91,133.90,100,C
S001,2023-01,P0133,261760.8410926819,5.18,4389,59.64,198.03,5.18,A
S001,2023-01,P0126,232392.71205406185,4.6,3923,59.24,177.00,9.78,A
S001,2023-01,P0061,225529.60816345215,4.46,3891,57.96,175.71,14.24,A
S001,2023-01,P0066,221811.9907296181,4.39,4698,47.21,208.23,18.63,A
S001,2023-01,P0057,221760.8694653511,4.39,4150,53.44,179.23,23.02,A
S001,2023-01,P0069,215649.37375116345,4.27,4536,47.54,189.94,27.29,A
S001,2023-01,P0046,209788.60958995819,4.15,4447,47.18,182.03,31.44,A
S001,2023-01,P0125,207588.45578536985,4.11,4335,47.89,199.71,35.55,A
S001,2023-01,P0187,199903.23484401708,3.96,3595,55.61,158.39,39.5,A
S001,2023-01,P0178,194659.63389530178,3.85,3723,52.29,171.52,43.36,A
S001,2023-01,P0016,186418.55658988951,3.69,4065,45.86,181.10,47.05,A
S001,2023-01,P0017,176343.04323558806,3.49,3121,56.5,149.10,50.54,A
S001,2023-01,P0149,170684.116387558,3.38,3042,56.11,141.13,53.91,A
S001,2023-01,P0094,159138.49053640367,3.15,2777,57.31,140.65,57.06,A
S001,2023-01,P0070,154914.03229522705,3.07,2911,53.22,145.84,60.13,A
S001,2023-01,P0079,153262.7686894417,3.03,2925,52.4,142.16,63.16,A
S001,2023-01,P0031,153214.9482631683,3.03,2751,55.69,123.52,66.19,A
S001,2023-01,P0166,144980.85149745946,2.87,2709,53.52,134.23,69.06,A
S001,2023-01,P0083,143834.65849561692,2.85,2870,50.12,138.32,71.91,A
S001,2023-01,P0183,142313.87019004824,2.82,2773,51.32,144.84,74.73,A
S001,2023-01,P0067,141900.49939012527,2.81,2819,50.34,134.94,77.53,A
S001,2023-01,P0175,140448.65488471984,2.78,2834,49.56,140.48,80.31,B
S001,2023-01,P0096,131710.11139812472,2.61,2743,48.02,141.16,82.92,B
S001,2023-01,P0153,127809.2233595371,2.53,2650,48.23,127.65,85.45,B
S001,2023-01,P0116,126042.92814245225,2.49,2844,44.32,139.00,87.94,B
S001,2023-01,P0171,125726.73921222686,2.49,2835,44.35,137.39,90.43,B
S001,2023-01,P0129,124773.95296707151,2.47,2874,43.41,134.35,92.9,B
S001,2023-01,P0068,124418.75186371802,2.46,2611,47.65,135.55,95.36,C
S001,2023-01,P0159,122546.16811919211,2.43,2787,43.97,137.10,97.79,C
S001,2023-01,P0085,111777.65733394623,2.21,2763,40.46,131.55,100,C
S001,2023-02,P0061,235101.117643261,5.16,3704,63.47,185.68,5.16,A
S001,2023-02,P0046,219765.0730781555,4.83,3716,59.14,177.79,9.99,A
S001,2023-02,P0125,202683.29922266008,4.45,3804,53.28,194.68,14.44,A
S001,2023-02,P0133,198054.83559789654,4.35,3412,58.05,172.86,18.79,A
S001,2023-02,P0178,191069.54997100832,4.2,3735,51.16,187.86,22.98,A
S001,2023-02,P0066,183009.62850894927,4.02,3666,49.92,173.32,27,A
S001,2023-02,P0187,182591.4446123123,4.01,3790,48.18,177.14,31.01,A
S001,2023-02,P0016,180276.7198442936,3.96,3783,47.65,185.64,34.97,A
S001,2023-02,P0057,174831.02695465085,3.84,3873,45.14,192.71,38.81,A
S001,2023-02,P0094,158827.27544956203,3.49,2701,58.8,141.39,42.29,A
S001,2023-02,P0069,156849.67209939956,3.44,3289,47.69,174.57,45.74,A
S001,2023-02,P0159,153926.52136683464,3.38,2682,57.39,151.54,49.12,A
S001,2023-02,P0126,151314.63279523846,3.32,3434,44.06,175.43,52.44,A
S001,2023-02,P0171,150004.49263114927,3.29,2747,54.61,157.79,55.73,A
S001,2023-02,P0017,145930.94095945355,3.2,2709,53.87,142.18,58.94,A
S001,2023-02,P0096,145699.83044257166,3.2,2676,54.45,139.75,62.14,A
S001,2023-02,P0079,142287.0378258705,3.12,2477,57.44,130.64,65.26,A
S001,2023-02,P0070,139353.29667053223,3.06,2280,61.12,123.04,68.32,A
S001,2023-02,P0031,137516.72503681184,3.02,2499,55.03,139.32,71.34,A
S001,2023-02,P0166,136601.65468273166,3,2459,55.55,148.68,74.34,A
S001,2023-02,P0175,135247.73920679092,2.97,2535,53.35,142.36,77.31,A
S001,2023-02,P0083,128633.05941414835,2.82,2485,51.76,133.96,80.13,B
S001,2023-02,P0116,126476.87739629748,2.78,2529,50.01,145.46,82.91,B
S001,2023-02,P0067,121577.15958223343,2.67,2565,47.4,143.71,85.58,B
S001,2023-02,P0153,119470.42936296461,2.62,2371,50.39,139.11,88.2,B
S001,2023-02,P0149,114690.370794487,2.52,2359,48.62,136.21,90.72,B
S001,2023-02,P0068,107897.66665215493,2.37,2315,46.61,135.25,93.09,B
S001,2023-02,P0129,106501.11163148879,2.34,2540,41.93,135.93,95.43,C
S001,2023-02,P0183,105138.50060300829,2.31,2305,45.61,124.89,97.74,C
S001,2023-02,P0085,103050.40624361037,2.26,2278,45.24,126.21,100,C
S001,2023-03,P0178,174026.89847621918,4.04,3402,51.15,154.03,4.04,A
S001,2023-03,P0153,168420.7267695427,3.91,3058,55.08,144.13,7.94,A
S001,2023-03,P0149,166097.82653012278,3.85,3081,53.91,151.00,11.79,A
S001,2023-03,P0129,165032.75468416218,3.83,3061,53.91,144.13,15.62,A
S001,2023-03,P0061,162824.864626503,3.78,2865,56.83,143.61,19.39,A
S001,2023-03,P0096,160491.0061689377,3.72,3201,50.14,154.10,23.12,A
S001,2023-03,P0166,152303.25971393587,3.53,2767,55.04,141.06,26.65,A
S001,2023-03,P0046,150811.61177134514,3.5,2891,52.17,132.35,30.14,A
S001,2023-03,P0183,150606.81343288423,3.49,2675,56.3,135.97,33.64,A
S001,2023-03,P0067,149289.6983094692,3.46,2695,55.4,141.10,37.1,A
S001,2023-03,P0066,148582.87784771918,3.45,3076,48.3,142.74,40.54,A
S001,2023-03,P0079,148217.14705057142,3.44,3020,49.08,145.77,43.98,A
S001,2023-03,P0133,147807.0643462181,3.43,2976,49.67,141.55,47.41,A
S001,2023-03,P0159,147174.50715293887,3.41,2534,58.08,133.48,50.82,A
S001,2023-03,P0016,145278.38765144342,3.37,3015,48.19,150.58,54.19,A
S001,2023-03,P0171,144519.67858629228,3.35,2824,51.18,133.52,57.54,A
S001,2023-03,P0085,141791.95286960603,3.29,2587,54.81,136.32,60.83,A
S001,2023-03,P0017,140277.54350929262,3.25,2714,51.69,139.52,64.08,A
S001,2023-03,P0187,137443.2907702446,3.19,3104,44.28,140.65,67.27,A
S001,2023-03,P0175,137070.16956624985,3.18,2766,49.56,147.16,70.45,A
S001,2023-03,P0083,135853.416973114,3.15,2729,49.78,142.32,73.6,A
S001,2023-03,P0031,135729.4247803688,3.15,2812,48.27,136.42,76.74,A
S001,2023-03,P0116,134600.5914028168,3.12,3144,42.81,150.48,79.86,A
S001,2023-03,P0125,132041.8567887306,3.06,2773,47.62,135.03,82.93,B
S001,2023-03,P0068,130715.43222694397,3.03,2670,48.96,131.84,85.96,B
S001,2023-03,P0094,129877.39664940833,3.01,2806,46.29,140.03,88.97,B
S001,2023-03,P0126,122055.0169353485,2.83,2606,46.84,133.90,91.8,B
S001,2023-03,P0069,120996.06764755248,2.81,2459,49.21,128.42,94.6,B
S001,2023-03,P0070,118399.58559999468,2.75,2595,45.63,127.61,97.35,C
S001,2023-03,P0057,114341.04618873594,2.65,2766,41.34,143.97,100,C
S001,2023-04,P0166,167291.44510145186,4.06,3060,54.67,149.13,4.06,A
S001,2023-04,P0079,163125.8143927574,3.96,2912,56.02,144.80,8.02,A
S001,2023-04,P0070,156650.59439668653,3.8,2864,54.7,143.40,11.82,A
S001,2023-04,P0017,149892.7507056236,3.64,2915,51.42,144.40,15.45,A
S001,2023-04,P0031,148181.27525806424,3.59,2696,54.96,126.73,19.05,A
S001,2023-04,P0133,147887.67216734885,3.59,2945,50.22,144.63,22.64,A
S001,2023-04,P0046,146914.40215969086,3.56,2909,50.5,155.93,26.2,A
S001,2023-04,P0183,145096.14495592116,3.52,2929,49.54,145.03,29.72,A
S001,2023-04,P0061,143070.7377640724,3.47,2934,48.76,147.70,33.19,A
S001,2023-04,P0149,142015.48717889786,3.45,2610,54.41,140.70,36.64,A
S001,2023-04,P0129,141075.00461683274,3.42,2791,50.55,143.10,40.06,A
S001,2023-04,P0067,138805.47737979886,3.37,2715,51.13,141.90,43.43,A
S001,2023-04,P0126,137545.63096942904,3.34,3057,44.99,162.07,46.76,A
S001,2023-04,P0057,137343.76971054077,3.33,2599,52.84,135.10,50.1,A
S001,2023-04,P0066,136989.0202073097,3.32,2762,49.6,150.17,53.42,A
S001,2023-04,P0083,136444.7562776566,3.31,2741,49.78,144.60,56.73,A
S001,2023-04,P0153,135802.16841297148,3.29,2842,47.78,156.17,60.02,A
S001,2023-04,P0171,134996.14629535677,3.28,2721,49.61,136.73,63.3,A
S001,2023-04,P0069,133878.41263389587,3.25,2841,47.12,136.20,66.55,A
S001,2023-04,P0016,133702.66008458138,3.24,2741,48.78,138.47,69.79,A
S001,2023-04,P0175,132554.2043803215,3.22,2722,48.7,147.27,73.01,A
S001,2023-04,P0085,132316.20801572799,3.21,2637,50.18,126.00,76.22,A
S001,2023-04,P0178,130614.46122012139,3.17,2825,46.24,139.93,79.39,A
S001,2023-04,P0159,129569.87445869445,3.14,2657,48.77,147.40,82.53,B
S001,2023-04,P0116,129406.96555247306,3.14,2922,44.29,146.87,85.67,B
S001,2023-04,P0068,124145.29042491913,3.01,2497,49.72,126.03,88.68,B
S001,2023-04,P0094,120834.53790378569,2.93,2596,46.55,135.07,91.61,B
S001,2023-04,P0125,117393.92089643479,2.85,2821,41.61,153.63,94.46,B
S001,2023-04,P0187,115283.74882192611,2.8,2521,45.73,131.20,97.26,C
S001,2023-04,P0096,113059.58214826585,2.74,2475,45.68,136.93,100,C
S001,2023-05,P0094,196738.2825853824,4.5,3798,51.8,161.52,4.5,A
S001,2023-05,P0166,196366.8973995209,4.49,3320,59.15,150.90,8.99,A
S001,2023-05,P0066,181761.69360551832,4.16,3155,57.61,155.26,13.15,A
S001,2023-05,P0061,173895.85386829378,3.98,3208,54.21,149.39,17.13,A
S001,2023-05,P0057,157898.4500527382,3.61,3024,52.22,152.00,20.75,A
S001,2023-05,P0083,157072.09220676424,3.59,2786,56.38,131.87,24.34,A
S001,2023-05,P0069,155938.44532299045,3.57,2637,59.13,139.55,27.91,A
S001,2023-05,P0096,153224.92542686462,3.51,3010,50.91,137.71,31.41,A
S001,2023-05,P0067,152407.25736865998,3.49,2850,53.48,142.10,34.9,A
S001,2023-05,P0129,149761.7365319252,3.43,2972,50.39,143.45,38.33,A
S001,2023-05,P0187,149657.49313983918,3.42,2786,53.72,141.16,41.75,A
S001,2023-05,P0125,147590.67843484879,3.38,2819,52.36,133.58,45.13,A
S001,2023-05,P0031,144709.84142112732,3.31,2786,51.94,130.48,48.44,A
S001,2023-05,P0126,141982.58287630082,3.25,2963,47.92,144.52,51.69,A
S001,2023-05,P0046,141966.48973836898,3.25,3045,46.62,144.29,54.94,A
S001,2023-05,P0133,140819.18231091503,3.22,2925,48.14,143.65,58.16,A
S001,2023-05,P0178,140672.57772140502,3.22,3111,45.22,150.45,61.38,A
S001,2023-05,P0149,140326.42083082197,3.21,2924,47.99,137.87,64.59,A
S001,2023-05,P0153,138523.64219913483,3.17,2931,47.26,149.13,67.76,A
S001,2023-05,P0017,136526.68415346148,3.12,2873,47.52,139.94,70.88,A
S001,2023-05,P0079,135604.45688858035,3.1,2739,49.51,132.61,73.98,A
S001,2023-05,P0116,135410.6380876064,3.1,3089,43.84,156.81,77.08,A
S001,2023-05,P0175,135326.5219045639,3.1,2853,47.43,139.10,80.18,B
S001,2023-05,P0016,130674.97862873077,2.99,2950,44.3,145.06,83.17,B
S001,2023-05,P0068,130520.48100891116,2.99,2836,46.02,141.58,86.16,B
S001,2023-05,P0183,127855.4393462181,2.93,2711,47.16,144.45,89.08,B
S001,2023-05,P0159,124047.90359282492,2.84,2626,47.24,131.03,91.92,B
S001,2023-05,P0070,121098.65645790102,2.77,2691,45,127.68,94.69,B
S001,2023-05,P0171,116457.78034801481,2.66,2625,44.36,130.26,97.35,C
S001,2023-05,P0085,115605.99541339873,2.65,2368,48.82,121.52,100,C
S001,2023-06,P0016,187750.46837558746,4.23,3090,60.76,146.30,4.23,A
S001,2023-06,P0094,187197.54694185258,4.22,3530,53.03,165.23,8.44,A
S001,2023-06,P0187,180387.70345649723,4.06,3077,58.62,145.67,12.51,A
S001,2023-06,P0070,169511.52650165558,3.82,2947,57.52,151.07,16.33,A
S001,2023-06,P0061,164871.5057836533,3.71,2939,56.1,145.97,20.04,A
S001,2023-06,P0166,160916.73034038546,3.62,3601,44.69,163.43,23.66,A
S001,2023-06,P0031,155774.08107538222,3.51,2884,54.01,148.50,27.17,A
S001,2023-06,P0171,155449.43314647672,3.5,2861,54.33,144.60,30.67,A
S001,2023-06,P0133,154125.98361825943,3.47,2858,53.93,143.00,34.14,A
S001,2023-06,P0183,153889.79992713928,3.47,2638,58.34,130.33,37.61,A
S001,2023-06,P0079,150568.8073194504,3.39,2906,51.81,139.40,41,A
S001,2023-06,P0057,149828.4270184517,3.37,2870,52.21,142.43,44.38,A
S001,2023-06,P0085,148654.97468214037,3.35,2508,59.27,140.90,47.72,A
S001,2023-06,P0153,148311.8217201233,3.34,3012,49.24,140.50,51.06,A
S001,2023-06,P0066,148269.3287669182,3.34,2654,55.87,130.77,54.4,A
S001,2023-06,P0126,146711.9122509003,3.3,2993,49.02,145.97,57.71,A
S001,2023-06,P0083,146394.63562049868,3.3,2769,52.87,144.90,61,A
S001,2023-06,P0125,145638.51613149646,3.28,2876,50.64,153.27,64.29,A
S001,2023-06,P0178,145635.93320722578,3.28,2790,52.2,144.63,67.57,A
S001,2023-06,P0116,145630.5340508461,3.28,2788,52.23,143.43,70.85,A
S001,2023-06,P0069,142870.5863714218,3.22,2826,50.56,147.93,74.06,A
S001,2023-06,P0017,142285.42941818238,3.2,2556,55.67,138.07,77.27,A
S001,2023-06,P0159,139315.3063386917,3.14,2728,51.07,132.37,80.41,B
S001,2023-06,P0068,138816.32923564911,3.13,2714,51.15,130.87,83.53,B
S001,2023-06,P0129,135475.4295719147,3.05,2831,47.85,135.90,86.58,B
S001,2023-06,P0067,130501.7439962864,2.94,2732,47.77,133.87,89.52,B
S001,2023-06,P0175,128194.96817665102,2.89,2614,49.04,130.83,92.41,B
S001,2023-06,P0149,117030.97382121088,2.64,2624,44.6,136.57,95.05,C
S001,2023-06,P0046,111494.57070498467,2.51,2687,41.49,150.93,97.56,C
S001,2023-06,P0096,108492.92181696891,2.44,2568,42.25,135.03,100,C
S001,2023-07,P0166,230961.49061822888,5.04,4129,55.94,177.97,5.04,A
S001,2023-07,P0094,212510.64501905438,4.64,4053,52.43,189.19,9.68,A
S001,2023-07,P0066,197138.78025226592,4.3,3356,58.74,152.29,13.98,A
S001,2023-07,P0133,181343.30250358584,3.96,3167,57.26,148.03,17.93,A
S001,2023-07,P0031,178473.7852588177,3.89,3016,59.18,157.58,21.83,A
S001,2023-07,P0116,174777.7700081825,3.81,2819,62,131.00,25.64,A
S001,2023-07,P0067,170026.21567764282,3.71,3003,56.62,151.26,29.35,A
S001,2023-07,P0083,166938.67619543074,3.64,3165,52.75,154.03,32.99,A
S001,2023-07,P0183,164423.75300941468,3.59,2915,56.41,147.81,36.58,A
S001,2023-07,P0068,163592.6376745224,3.57,2809,58.24,139.71,40.15,A
S001,2023-07,P0126,160615.9012794495,3.5,2794,57.49,142.42,43.65,A
S001,2023-07,P0061,159991.72695169447,3.49,2978,53.72,139.48,47.14,A
S001,2023-07,P0175,149223.76280975342,3.26,2708,55.1,134.55,50.4,A
S001,2023-07,P0149,146226.43131122593,3.19,2774,52.71,139.10,53.59,A
S001,2023-07,P0057,142687.61689310073,3.11,3021,47.23,154.39,56.7,A
S001,2023-07,P0016,140813.7234629631,3.07,2705,52.06,148.61,59.77,A
S001,2023-07,P0085,140142.3032907486,3.06,2704,51.83,133.84,62.83,A
S001,2023-07,P0069,139705.52008128166,3.05,2906,48.07,138.77,65.88,A
S001,2023-07,P0178,138072.966013813,3.01,2869,48.13,144.68,68.89,A
S001,2023-07,P0017,136953.8104160309,2.99,2850,48.05,146.61,71.88,A
S001,2023-07,P0125,135621.32550926207,2.96,2647,51.24,134.00,74.84,A
S001,2023-07,P0187,133243.08912010194,2.91,2651,50.26,124.55,77.75,A
S001,2023-07,P0171,132615.05149002076,2.89,2708,48.97,137.03,80.64,B
S001,2023-07,P0079,132293.23718447686,2.89,2770,47.76,137.06,83.53,B
S001,2023-07,P0153,131334.76039795874,2.87,2882,45.57,136.03,86.39,B
S001,2023-07,P0096,128842.42975211146,2.81,2990,43.09,144.87,89.2,B
S001,2023-07,P0129,128048.23652496337,2.79,2885,44.38,143.68,92,B
S001,2023-07,P0070,123545.07748069763,2.7,2466,50.1,127.16,94.69,B
S001,2023-07,P0159,122995.80053157803,2.68,2681,45.88,132.61,97.38,C
S001,2023-07,P0046,120291.87240219119,2.62,2490,48.31,127.87,100,C
S001,2023-08,P0133,176775.51742687225,4.03,3254,54.33,149.90,4.03,A
S001,2023-08,P0096,175861.40441217422,4.01,3185,55.22,146.16,8.03,A
S001,2023-08,P0149,174697.26111221313,3.98,2860,61.08,140.68,12.01,A
S001,2023-08,P0166,171053.92767558098,3.9,2973,57.54,147.77,15.91,A
S001,2023-08,P0046,170246.41339855193,3.88,2895,58.81,154.71,19.79,A
S001,2023-08,P0183,162872.54868216516,3.71,3138,51.9,157.52,23.5,A
S001,2023-08,P0079,159363.8584100723,3.63,2868,55.57,153.77,27.13,A
S001,2023-08,P0069,156963.97922372818,3.58,2872,54.65,139.61,30.71,A
S001,2023-08,P0070,155564.8584971905,3.54,2884,53.94,144.19,34.25,A
S001,2023-08,P0125,153089.405714798,3.49,3148,48.63,143.39,37.74,A
S001,2023-08,P0129,151883.5006091118,3.46,2786,54.52,131.74,41.2,A
S001,2023-08,P0031,150824.99839687347,3.44,2910,51.83,156.00,44.64,A
S001,2023-08,P0175,149053.82951164243,3.4,2788,53.46,142.10,48.03,A
S001,2023-08,P0187,146594.1412911415,3.34,3074,47.69,153.84,51.37,A
S001,2023-08,P0083,144709.55150794983,3.3,2651,54.59,135.74,54.67,A
S001,2023-08,P0178,139499.4641643524,3.18,2690,51.86,138.26,57.85,A
S001,2023-08,P0017,139486.52209596636,3.18,2677,52.11,134.65,61.03,A
S001,2023-08,P0066,139243.66482658387,3.17,2959,47.06,150.48,64.2,A
S001,2023-08,P0126,137801.3651102543,3.14,2746,50.18,125.00,67.34,A
S001,2023-08,P0159,136938.6204410553,3.12,2621,52.25,130.06,70.46,A
S001,2023-08,P0116,136749.18397068974,3.12,2816,48.56,139.23,73.57,A
S001,2023-08,P0061,136580.67043647767,3.11,2864,47.69,141.84,76.69,A
S001,2023-08,P0067,135828.46975631715,3.09,2842,47.79,144.48,79.78,A
S001,2023-08,P0171,134036.68869609834,3.05,2611,51.34,123.94,82.84,B
S001,2023-08,P0068,131171.09157061577,2.99,2715,48.31,133.68,85.82,B
S001,2023-08,P0153,129528.92592048646,2.95,3150,41.12,152.03,88.77,B
S001,2023-08,P0057,126141.106416893,2.87,2771,45.52,146.94,91.65,B
S001,2023-08,P0094,126085.5740340233,2.87,2657,47.45,132.16,94.52,B
S001,2023-08,P0085,121947.2420310974,2.78,2874,42.43,143.26,97.3,C
S001,2023-08,P0016,118516.77952260971,2.7,2858,41.47,142.81,100,C
S001,2023-09,P0187,172969.6452249527,3.99,2914,59.36,154.37,3.99,A
S001,2023-09,P0178,170265.4952911377,3.92,2844,59.87,142.70,7.91,A
S001,2023-09,P0183,161127.88507146836,3.71,2867,56.2,153.60,11.62,A
S001,2023-09,P0017,160113.41102867125,3.69,2852,56.14,139.63,15.31,A
S001,2023-09,P0125,160095.58240098954,3.69,2994,53.47,143.20,19,A
S001,2023-09,P0153,158985.01568937302,3.66,3169,50.17,162.53,22.67,A
S001,2023-09,P0066,158849.80838022236,3.66,2841,55.91,143.43,26.33,A
S001,2023-09,P0126,157225.97413873675,3.62,2932,53.62,154.53,29.95,A
S001,2023-09,P0046,154357.73518276218,3.56,3176,48.6,151.13,33.51,A
S001,2023-09,P0094,154058.07800879478,3.55,2679,57.51,136.33,37.06,A
S001,2023-09,P0067,154023.670671463,3.55,2949,52.23,139.33,40.61,A
S001,2023-09,P0079,153518.52910461425,3.54,2708,56.69,136.13,44.14,A
S001,2023-09,P0096,151479.5108892441,3.49,2712,55.86,132.77,47.64,A
S001,2023-09,P0116,150657.73680458067,3.47,3007,50.1,149.20,51.11,A
S001,2023-09,P0171,147376.91169281004,3.4,2854,51.64,148.40,54.5,A
S001,2023-09,P0129,147362.40562515258,3.4,2869,51.36,147.67,57.9,A
S001,2023-09,P0085,145216.96597442625,3.35,2370,61.27,131.37,61.25,A
S001,2023-09,P0175,143230.8038277626,3.3,2931,48.87,147.90,64.55,A
S001,2023-09,P0031,140579.13473911287,3.24,2814,49.96,133.17,67.79,A
S001,2023-09,P0083,139645.86775665282,3.22,2860,48.83,145.30,71,A
S001,2023-09,P0149,138963.62813272476,3.2,2656,52.32,144.33,74.21,A
S001,2023-09,P0133,137206.2949599266,3.16,2849,48.16,135.30,77.37,A
S001,2023-09,P0166,132989.52827548978,3.06,2734,48.64,138.43,80.43,B
S001,2023-09,P0061,132399.2115858078,3.05,2735,48.41,146.17,83.48,B
S001,2023-09,P0069,130816.49771347047,3.01,2564,51.02,136.80,86.5,B
S001,2023-09,P0057,129340.95508623123,2.98,2495,51.84,137.47,89.48,B
S001,2023-09,P0068,119502.56164436342,2.75,2451,48.76,122.83,92.23,B
S001,2023-09,P0016,115188.55405950545,2.65,2399,48.02,130.40,94.89,B
S001,2023-09,P0070,113390.63100128174,2.61,2516,45.07,141.17,97.5,C
S001,2023-09,P0159,108412.5404677391,2.5,2645,40.99,138.07,100,C
S001,2023-10,P0057,178306.63791418078,4.12,3113,57.28,156.77,4.12,A
S001,2023-10,P0066,166242.9851337433,3.84,3026,54.94,138.87,7.95,A
S001,2023-10,P0061,164302.4439891815,3.79,3197,51.39,146.39,11.74,A
S001,2023-10,P0175,161487.0015510559,3.73,2964,54.48,135.90,15.47,A
S001,2023-10,P0083,161390.69948587418,3.73,2921,55.25,135.10,19.2,A
S001,2023-10,P0096,157350.1445357323,3.63,3004,52.38,138.65,22.83,A
S001,2023-10,P0187,157309.96348171236,3.63,3387,46.45,168.55,26.46,A
S001,2023-10,P0116,156740.927504158,3.62,3076,50.96,152.16,30.08,A
S001,2023-10,P0149,156166.8446159363,3.6,3049,51.22,145.90,33.68,A
S001,2023-10,P0133,154553.89825115204,3.57,2851,54.21,134.06,37.25,A
S001,2023-10,P0178,153515.78917837143,3.54,2950,52.04,143.13,40.79,A
S001,2023-10,P0079,153389.27569112775,3.54,2930,52.35,138.71,44.33,A
S001,2023-10,P0046,146355.7067148209,3.38,2898,50.5,138.68,47.71,A
S001,2023-10,P0129,145735.82744607926,3.36,3036,48,150.42,51.08,A
S001,2023-10,P0085,143914.2791266918,3.32,2604,55.27,130.94,54.4,A
S001,2023-10,P0166,142643.02879619598,3.29,2875,49.61,151.06,57.69,A
S001,2023-10,P0153,141544.64569101334,3.27,3020,46.87,140.48,60.96,A
S001,2023-10,P0171,141490.27951936724,3.27,2854,49.58,142.32,64.22,A
S001,2023-10,P0125,140286.20045070647,3.24,2796,50.17,134.55,67.46,A
S001,2023-10,P0070,136675.8040327072,3.15,2877,47.51,151.35,70.62,A
S001,2023-10,P0094,134169.0282309532,3.1,2948,45.51,152.16,73.71,A
S001,2023-10,P0126,133314.9104791641,3.08,2853,46.73,153.16,76.79,A
S001,2023-10,P0159,132755.46178464888,3.06,2756,48.17,136.13,79.85,A
S001,2023-10,P0016,131662.03530740735,3.04,2533,51.98,131.55,82.89,B
S001,2023-10,P0031,131216.4512331009,3.03,2647,49.57,140.77,85.92,B
S001,2023-10,P0069,131213.75234003065,3.03,2897,45.29,149.58,88.95,B
S001,2023-10,P0067,130730.66877689362,3.02,2765,47.28,132.35,91.97,B
S001,2023-10,P0068,125031.33552289009,2.89,2576,48.54,125.61,94.85,B
