Date,Product_ID,Store_ID,Inventory_Level,Recommended_Reorder_Threshold,Status
2023-03-30,P0016,S001,189,103.57,"Sufficient Stock"
2023-03-31,P0016,S001,77,107.00,"Reorder Now"
2023-04-01,P0016,S001,218,109.00,"Sufficient Stock"
2023-04-02,P0016,S001,120,111.57,"Sufficient Stock"
2023-04-03,P0016,S001,135,122.57,"Sufficient Stock"
2023-04-04,P0016,S001,187,109.43,"Sufficient Stock"
2023-04-05,P0016,S001,119,101.71,"Sufficient Stock"
2023-04-06,P0016,S001,128,92.86,"Sufficient Stock"
2023-04-07,P0016,S001,160,96.57,"Sufficient Stock"
2023-04-08,P0016,S001,186,94.86,"Sufficient Stock"
2023-04-09,P0016,S001,211,95.71,"Sufficient Stock"
2023-04-10,P0016,S001,145,92.57,"Sufficient Stock"
2023-04-11,P0016,S001,137,95.14,"Sufficient Stock"
2023-04-12,P0016,S001,134,103.00,"Sufficient Stock"
2023-04-13,P0016,S001,225,115.57,"Sufficient Stock"
2023-04-14,P0016,S001,89,110.00,"Reorder Now"
2023-04-15,P0016,S001,161,108.71,"Sufficient Stock"
2023-04-16,P0016,S001,130,105.71,"Sufficient Stock"
2023-04-17,P0016,S001,121,103.71,"Sufficient Stock"
2023-04-18,P0016,S001,95,96.14,"Reorder Now"
2023-04-19,P0016,S001,69,90.29,"Reorder Now"
2023-04-20,P0016,S001,56,77.86,"Reorder Now"
2023-04-21,P0016,S001,118,76.57,"Sufficient Stock"
2023-04-22,P0016,S001,155,75.71,"Sufficient Stock"
2023-04-23,P0016,S001,142,68.00,"Sufficient Stock"
2023-04-24,P0016,S001,114,63.86,"Sufficient Stock"
2023-04-25,P0016,S001,111,65.00,"Sufficient Stock"
2023-04-26,P0016,S001,109,69.00,"Sufficient Stock"
2023-04-27,P0016,S001,158,74.57,"Sufficient Stock"
2023-04-28,P0016,S001,158,82.86,"Sufficient Stock"
2023-04-29,P0016,S001,136,83.43,"Sufficient Stock"
2023-04-30,P0016,S001,127,87.43,"Sufficient Stock"
2023-05-01,P0016,S001,150,95.14,"Sufficient Stock"
2023-05-02,P0016,S001,149,100.71,"Sufficient Stock"
2023-05-03,P0016,S001,88,97.86,"Reorder Now"
2023-05-04,P0016,S001,137,94.43,"Sufficient Stock"
2023-05-05,P0016,S001,170,99.00,"Sufficient Stock"
2023-05-06,P0016,S001,115,92.71,"Sufficient Stock"
2023-05-07,P0016,S001,156,92.86,"Sufficient Stock"
2023-05-08,P0016,S001,113,89.29,"Sufficient Stock"
2023-05-09,P0016,S001,167,89.29,"Sufficient Stock"
2023-05-10,P0016,S001,136,89.00,"Sufficient Stock"
2023-05-11,P0016,S001,165,94.14,"Sufficient Stock"
2023-05-12,P0016,S001,167,88.57,"Sufficient Stock"
2023-05-13,P0016,S001,99,90.43,"Sufficient Stock"
2023-05-14,P0016,S001,86,92.00,"Reorder Now"
2023-05-15,P0016,S001,165,95.57,"Sufficient Stock"
2023-05-16,P0016,S001,135,92.71,"Sufficient Stock"
2023-05-17,P0016,S001,129,89.43,"Sufficient Stock"
2023-05-18,P0016,S001,200,87.57,"Sufficient Stock"
2023-05-19,P0016,S001,144,86.00,"Sufficient Stock"
2023-05-20,P0016,S001,127,88.43,"Sufficient Stock"
2023-05-21,P0016,S001,169,89.00,"Sufficient Stock"
2023-05-22,P0016,S001,106,85.57,"Sufficient Stock"
2023-05-23,P0016,S001,162,82.71,"Sufficient Stock"
2023-05-24,P0016,S001,176,94.29,"Sufficient Stock"
2023-05-25,P0016,S001,125,95.00,"Sufficient Stock"
2023-05-26,P0016,S001,92,93.14,"Reorder Now"
2023-05-27,P0016,S001,200,102.86,"Sufficient Stock"
2023-05-28,P0016,S001,157,103.57,"Sufficient Stock"
2023-05-29,P0016,S001,212,107.14,"Sufficient Stock"
2023-05-30,P0016,S001,194,111.57,"Sufficient Stock"
2023-05-31,P0016,S001,106,106.86,"Reorder Now"
2023-06-01,P0016,S001,245,117.86,"Sufficient Stock"
2023-06-02,P0016,S001,123,121.57,"Sufficient Stock"
2023-06-03,P0016,S001,87,106.14,"Reorder Now"
2023-06-04,P0016,S001,196,112.14,"Sufficient Stock"
2023-06-05,P0016,S001,116,109.57,"Sufficient Stock"
2023-06-06,P0016,S001,106,107.71,"Reorder Now"
2023-06-07,P0016,S001,173,118.57,"Sufficient Stock"
2023-06-08,P0016,S001,136,109.57,"Sufficient Stock"
2023-06-09,P0016,S001,180,105.57,"Sufficient Stock"
2023-06-10,P0016,S001,125,115.00,"Sufficient Stock"
2023-06-11,P0016,S001,115,105.86,"Sufficient Stock"
2023-06-12,P0016,S001,201,113.43,"Sufficient Stock"
2023-06-13,P0016,S001,107,110.43,"Reorder Now"
2023-06-14,P0016,S001,96,94.71,"Sufficient Stock"
2023-06-15,P0016,S001,129,89.14,"Sufficient Stock"
2023-06-16,P0016,S001,287,100.29,"Sufficient Stock"
2023-06-17,P0016,S001,148,107.43,"Sufficient Stock"
2023-06-18,P0016,S001,161,110.14,"Sufficient Stock"
2023-06-19,P0016,S001,109,98.43,"Sufficient Stock"
2023-06-20,P0016,S001,178,108.14,"Sufficient Stock"
2023-06-21,P0016,S001,92,107.43,"Reorder Now"
2023-06-22,P0016,S001,131,109.71,"Sufficient Stock"
2023-06-23,P0016,S001,132,97.86,"Sufficient Stock"
2023-06-24,P0016,S001,159,89.43,"Sufficient Stock"
2023-06-25,P0016,S001,149,88.00,"Sufficient Stock"
2023-06-26,P0016,S001,167,94.86,"Sufficient Stock"
2023-06-27,P0016,S001,143,87.00,"Sufficient Stock"
2023-06-28,P0016,S001,157,101.14,"Sufficient Stock"
2023-06-29,P0016,S001,34,91.71,"Reorder Now"
2023-06-30,P0016,S001,207,96.43,"Sufficient Stock"
2023-07-01,P0016,S001,124,89.14,"Sufficient Stock"
2023-07-02,P0016,S001,126,84.57,"Sufficient Stock"
2023-07-03,P0016,S001,110,74.29,"Sufficient Stock"
2023-07-04,P0016,S001,139,72.00,"Sufficient Stock"
2023-07-05,P0016,S001,51,57.57,"Reorder Now"
2023-07-06,P0016,S001,123,63.86,"Sufficient Stock"
2023-07-07,P0016,S001,63,57.43,"Sufficient Stock"
2023-07-08,P0016,S001,178,62.00,"Sufficient Stock"
2023-07-09,P0016,S001,133,62.00,"Sufficient Stock"
2023-07-10,P0016,S001,191,76.71,"Sufficient Stock"
2023-07-11,P0016,S001,152,75.43,"Sufficient Stock"
2023-07-12,P0016,S001,76,74.43,"Sufficient Stock"
2023-07-13,P0016,S001,183,77.86,"Sufficient Stock"
2023-07-14,P0016,S001,169,86.57,"Sufficient Stock"
2023-07-15,P0016,S001,152,90.43,"Sufficient Stock"
2023-07-16,P0016,S001,135,95.71,"Sufficient Stock"
2023-07-17,P0016,S001,141,86.57,"Sufficient Stock"
2023-07-18,P0016,S001,188,93.86,"Sufficient Stock"
2023-07-19,P0016,S001,183,104.14,"Sufficient Stock"
2023-07-20,P0016,S001,162,102.71,"Sufficient Stock"
2023-07-21,P0016,S001,161,94.29,"Sufficient Stock"
2023-07-22,P0016,S001,208,94.71,"Sufficient Stock"
2023-07-23,P0016,S001,153,97.86,"Sufficient Stock"
2023-07-24,P0016,S001,193,99.00,"Sufficient Stock"
2023-07-25,P0016,S001,220,103.86,"Sufficient Stock"
2023-07-26,P0016,S001,139,102.86,"Sufficient Stock"
2023-07-27,P0016,S001,151,106.57,"Sufficient Stock"
2023-07-28,P0016,S001,188,109.14,"Sufficient Stock"
2023-07-29,P0016,S001,127,107.00,"Sufficient Stock"
2023-07-30,P0016,S001,189,105.00,"Sufficient Stock"
2023-07-31,P0016,S001,99,103.14,"Reorder Now"
2023-08-01,P0016,S001,85,91.71,"Reorder Now"
2023-08-02,P0016,S001,170,99.29,"Sufficient Stock"
2023-08-03,P0016,S001,152,98.14,"Sufficient Stock"
2023-08-04,P0016,S001,145,98.71,"Sufficient Stock"
2023-08-05,P0016,S001,163,99.71,"Sufficient Stock"
2023-08-06,P0016,S001,68,94.14,"Reorder Now"
2023-08-07,P0016,S001,78,90.86,"Reorder Now"
2023-08-08,P0016,S001,131,96.86,"Sufficient Stock"
2023-08-09,P0016,S001,151,82.00,"Sufficient Stock"
2023-08-10,P0016,S001,168,79.57,"Sufficient Stock"
2023-08-11,P0016,S001,146,75.00,"Sufficient Stock"
2023-08-12,P0016,S001,163,78.71,"Sufficient Stock"
2023-08-13,P0016,S001,136,87.57,"Sufficient Stock"
2023-08-14,P0016,S001,161,94.29,"Sufficient Stock"
2023-08-15,P0016,S001,94,94.14,"Reorder Now"
2023-08-16,P0016,S001,137,98.00,"Sufficient Stock"
2023-08-17,P0016,S001,159,102.14,"Sufficient Stock"
2023-08-18,P0016,S001,126,99.86,"Sufficient Stock"
2023-08-19,P0016,S001,153,93.14,"Sufficient Stock"
2023-08-20,P0016,S001,147,86.43,"Sufficient Stock"
2023-08-21,P0016,S001,128,79.57,"Sufficient Stock"
2023-08-22,P0016,S001,109,73.29,"Sufficient Stock"
2023-08-23,P0016,S001,71,69.29,"Sufficient Stock"
2023-08-24,P0016,S001,189,66.14,"Sufficient Stock"
2023-08-25,P0016,S001,249,82.71,"Sufficient Stock"
2023-08-26,P0016,S001,207,90.00,"Sufficient Stock"
2023-08-27,P0016,S001,112,89.29,"Sufficient Stock"
2023-08-28,P0016,S001,140,92.29,"Sufficient Stock"
2023-08-29,P0016,S001,106,96.00,"Sufficient Stock"
2023-08-30,P0016,S001,244,114.00,"Sufficient Stock"
2023-08-31,P0016,S001,139,113.00,"Sufficient Stock"
2023-09-01,P0016,S001,140,100.57,"Sufficient Stock"
2023-09-02,P0016,S001,127,94.14,"Sufficient Stock"
2023-09-03,P0016,S001,122,95.57,"Sufficient Stock"
2023-09-04,P0016,S001,83,93.86,"Reorder Now"
2023-09-05,P0016,S001,137,100.29,"Sufficient Stock"
2023-09-06,P0016,S001,123,87.00,"Sufficient Stock"
2023-09-07,P0016,S001,89,82.71,"Sufficient Stock"
2023-09-08,P0016,S001,155,83.57,"Sufficient Stock"
2023-09-09,P0016,S001,144,84.86,"Sufficient Stock"
2023-09-10,P0016,S001,75,84.71,"Reorder Now"
2023-09-11,P0016,S001,118,88.71,"Sufficient Stock"
2023-09-12,P0016,S001,232,88.00,"Sufficient Stock"
2023-09-13,P0016,S001,73,79.86,"Reorder Now"
2023-09-14,P0016,S001,106,81.43,"Sufficient Stock"
2023-09-15,P0016,S001,80,81.00,"Reorder Now"
2023-09-16,P0016,S001,147,75.86,"Sufficient Stock"
2023-09-17,P0016,S001,129,73.14,"Sufficient Stock"
2023-09-18,P0016,S001,79,66.43,"Sufficient Stock"
2023-09-19,P0016,S001,185,64.43,"Sufficient Stock"
2023-09-20,P0016,S001,58,69.43,"Reorder Now"
2023-09-21,P0016,S001,142,71.57,"Sufficient Stock"
2023-09-22,P0016,S001,134,71.14,"Sufficient Stock"
2023-09-23,P0016,S001,171,73.71,"Sufficient Stock"
2023-09-24,P0016,S001,196,80.29,"Sufficient Stock"
2023-09-25,P0016,S001,201,90.71,"Sufficient Stock"
2023-09-26,P0016,S001,127,81.29,"Sufficient Stock"
2023-09-27,P0016,S001,134,87.71,"Sufficient Stock"
2023-09-28,P0016,S001,148,83.43,"Sufficient Stock"
2023-09-29,P0016,S001,171,86.43,"Sufficient Stock"
2023-09-30,P0016,S001,86,85.29,"Sufficient Stock"
2023-10-01,P0016,S001,84,76.43,"Sufficient Stock"
2023-10-02,P0016,S001,105,69.71,"Sufficient Stock"
2023-10-03,P0016,S001,35,66.71,"Reorder Now"
2023-10-04,P0016,S001,199,66.14,"Sufficient Stock"
2023-10-05,P0016,S001,130,76.29,"Sufficient Stock"
2023-10-06,P0016,S001,149,75.29,"Sufficient Stock"
2023-10-07,P0016,S001,118,72.86,"Sufficient Stock"
2023-10-08,P0016,S001,132,75.57,"Sufficient Stock"
2023-10-09,P0016,S001,121,84.86,"Sufficient Stock"
2023-10-10,P0016,S001,73,92.14,"Reorder Now"
2023-10-11,P0016,S001,229,95.29,"Sufficient Stock"
2023-10-12,P0016,S001,141,86.29,"Sufficient Stock"
2023-10-13,P0016,S001,178,88.71,"Sufficient Stock"
2023-10-14,P0016,S001,208,102.29,"Sufficient Stock"
2023-10-15,P0016,S001,112,104.00,"Sufficient Stock"
2023-10-16,P0016,S001,162,99.71,"Sufficient Stock"
2023-10-17,P0016,S001,145,96.86,"Sufficient Stock"
2023-10-18,P0016,S001,78,86.57,"Reorder Now"
2023-10-19,P0016,S001,160,92.00,"Sufficient Stock"
2023-10-20,P0016,S001,83,88.57,"Reorder Now"
2023-10-21,P0016,S001,74,73.14,"Sufficient Stock"
2023-10-22,P0016,S001,101,75.29,"Sufficient Stock"
2023-10-23,P0016,S001,151,70.29,"Sufficient Stock"
2023-10-24,P0016,S001,34,65.57,"Reorder Now"
2023-10-25,P0016,S001,181,72.14,"Sufficient Stock"
2023-10-26,P0016,S001,173,78.57,"Sufficient Stock"
2023-10-27,P0016,S001,137,80.71,"Sufficient Stock"
2023-10-28,P0016,S001,165,85.00,"Sufficient Stock"
2023-10-29,P0016,S001,122,76.14,"Sufficient Stock"
2023-10-30,P0016,S001,127,77.43,"Sufficient Stock"
2023-10-31,P0016,S001,171,88.14,"Sufficient Stock"
2023-11-01,P0016,S001,140,86.14,"Sufficient Stock"
2023-11-02,P0016,S001,134,82.71,"Sufficient Stock"
2023-11-03,P0016,S001,170,98.71,"Sufficient Stock"
2023-11-04,P0016,S001,227,106.71,"Sufficient Stock"
2023-11-05,P0016,S001,132,120.00,"Sufficient Stock"
2023-11-06,P0016,S001,73,116.86,"Reorder Now"
2023-11-07,P0016,S001,56,111.00,"Reorder Now"
2023-11-08,P0016,S001,187,112.00,"Sufficient Stock"
2023-11-09,P0016,S001,282,125.14,"Sufficient Stock"
2023-11-10,P0016,S001,207,117.86,"Sufficient Stock"
2023-11-11,P0016,S001,167,112.57,"Sufficient Stock"
2023-11-12,P0016,S001,150,115.86,"Sufficient Stock"
2023-11-13,P0016,S001,210,131.57,"Sufficient Stock"
2023-11-14,P0016,S001,158,135.57,"Sufficient Stock"
2023-11-15,P0016,S001,170,146.43,"Sufficient Stock"
2023-11-16,P0016,S001,230,138.57,"Sufficient Stock"
2023-11-17,P0016,S001,191,137.14,"Sufficient Stock"
2023-11-18,P0016,S001,48,128.00,"Reorder Now"
2023-11-19,P0016,S001,121,122.29,"Reorder Now"
2023-11-20,P0016,S001,213,116.14,"Sufficient Stock"
2023-11-21,P0016,S001,181,126.71,"Sufficient Stock"
2023-11-22,P0016,S001,124,116.43,"Sufficient Stock"
2023-11-23,P0016,S001,151,104.43,"Sufficient Stock"
2023-11-24,P0016,S001,182,109.86,"Sufficient Stock"
2023-11-25,P0016,S001,215,126.57,"Sufficient Stock"
2023-11-26,P0016,S001,226,135.00,"Sufficient Stock"
2023-11-27,P0016,S001,198,139.71,"Sufficient Stock"
2023-11-28,P0016,S001,144,138.43,"Sufficient Stock"
2023-11-29,P0016,S001,226,155.86,"Sufficient Stock"
2023-11-30,P0016,S001,209,165.29,"Sufficient Stock"
2023-12-01,P0016,S001,106,150.57,"Reorder Now"
2023-12-02,P0016,S001,233,152.29,"Sufficient Stock"
2023-12-03,P0016,S001,265,159.29,"Sufficient Stock"
2023-12-04,P0016,S001,257,162.43,"Sufficient Stock"
2023-12-05,P0016,S001,72,140.86,"Reorder Now"
2023-12-06,P0016,S001,232,129.00,"Sufficient Stock"
2023-12-07,P0016,S001,82,118.14,"Reorder Now"
2023-12-08,P0016,S001,181,120.86,"Sufficient Stock"
2023-12-09,P0016,S001,265,123.14,"Sufficient Stock"
2023-12-10,P0016,S001,204,113.57,"Sufficient Stock"
2023-12-11,P0016,S001,256,116.00,"Sufficient Stock"
2023-12-12,P0016,S001,168,135.43,"Sufficient Stock"
2023-12-13,P0016,S001,262,138.14,"Sufficient Stock"
2023-12-14,P0016,S001,138,143.14,"Reorder Now"
2023-12-15,P0016,S001,141,141.57,"Reorder Now"
2023-12-16,P0016,S001,249,138.43,"Sufficient Stock"
2023-12-17,P0016,S001,114,127.43,"Reorder Now"
2023-12-18,P0016,S001,210,120.29,"Sufficient Stock"
2023-12-19,P0016,S001,227,121.71,"Sufficient Stock"
2023-12-20,P0016,S001,261,129.57,"Sufficient Stock"
2023-12-21,P0016,S001,189,135.00,"Sufficient Stock"
2023-12-22,P0016,S001,167,135.57,"Sufficient Stock"
2023-12-23,P0016,S001,112,122.14,"Reorder Now"
2023-12-24,P0016,S001,239,135.14,"Sufficient Stock"
2023-12-25,P0016,S001,247,143.71,"Sufficient Stock"
2023-12-26,P0016,S001,213,153.43,"Sufficient Stock"
2023-12-27,P0016,S001,163,134.57,"Sufficient Stock"
2023-12-28,P0016,S001,266,142.14,"Sufficient Stock"
2023-12-29,P0016,S001,166,150.14,"Sufficient Stock"
2023-12-30,P0016,S001,263,161.57,"Sufficient Stock"
2023-12-31,P0016,S001,111,155.71,"Reorder Now"
2022-01-01,P0016,S002,210,180.00,"Sufficient Stock"
2022-01-02,P0016,S002,136,171.00,"Reorder Now"
2022-01-03,P0016,S002,215,159.00,"Sufficient Stock"
2022-01-04,P0016,S002,272,176.50,"Sufficient Stock"
2022-01-05,P0016,S002,157,169.40,"Reorder Now"
2022-01-06,P0016,S002,143,162.00,"Reorder Now"
2022-01-07,P0016,S002,158,156.14,"Sufficient Stock"
2022-01-08,P0016,S002,142,146.57,"Reorder Now"
2022-01-09,P0016,S002,211,141.29,"Sufficient Stock"
2022-01-10,P0016,S002,216,153.43,"Sufficient Stock"
2022-01-11,P0016,S002,205,136.43,"Sufficient Stock"
2022-01-12,P0016,S002,126,129.86,"Reorder Now"
2022-01-13,P0016,S002,155,124.71,"Sufficient Stock"
2022-01-14,P0016,S002,203,122.57,"Sufficient Stock"
2022-01-15,P0016,S002,205,137.43,"Sufficient Stock"
2022-01-16,P0016,S002,116,131.14,"Reorder Now"
2022-01-17,P0016,S002,145,112.71,"Sufficient Stock"
2022-01-18,P0016,S002,140,109.29,"Sufficient Stock"
2022-01-19,P0016,S002,162,106.00,"Sufficient Stock"
2022-01-20,P0016,S002,187,118.57,"Sufficient Stock"
2022-01-21,P0016,S002,93,110.43,"Reorder Now"
2022-01-22,P0016,S002,171,101.00,"Sufficient Stock"
2022-01-23,P0016,S002,271,113.43,"Sufficient Stock"
2022-01-24,P0016,S002,130,116.29,"Sufficient Stock"
2022-01-25,P0016,S002,197,120.57,"Sufficient Stock"
2022-01-26,P0016,S002,163,132.86,"Sufficient Stock"
2022-01-27,P0016,S002,116,123.86,"Reorder Now"
2022-01-28,P0016,S002,149,133.00,"Sufficient Stock"
2022-01-29,P0016,S002,75,117.57,"Reorder Now"
2022-01-30,P0016,S002,220,111.71,"Sufficient Stock"
2022-01-31,P0016,S002,154,114.29,"Sufficient Stock"
2022-02-01,P0016,S002,179,119.86,"Sufficient Stock"
2022-02-02,P0016,S002,170,117.71,"Sufficient Stock"
2022-02-03,P0016,S002,209,121.86,"Sufficient Stock"
2022-02-04,P0016,S002,191,121.00,"Sufficient Stock"
2022-02-05,P0016,S002,154,135.57,"Sufficient Stock"
2022-02-06,P0016,S002,191,134.57,"Sufficient Stock"
2022-02-07,P0016,S002,120,133.57,"Reorder Now"
2022-02-08,P0016,S002,220,127.43,"Sufficient Stock"
2022-02-09,P0016,S002,178,119.71,"Sufficient Stock"
2022-02-10,P0016,S002,160,110.86,"Sufficient Stock"
2022-02-11,P0016,S002,108,101.29,"Sufficient Stock"
2022-02-12,P0016,S002,86,91.57,"Reorder Now"
2022-02-13,P0016,S002,227,98.00,"Sufficient Stock"
2022-02-14,P0016,S002,185,101.00,"Sufficient Stock"
2022-02-15,P0016,S002,171,107.86,"Sufficient Stock"
2022-02-16,P0016,S002,190,124.14,"Sufficient Stock"
2022-02-17,P0016,S002,259,137.00,"Sufficient Stock"
2022-02-18,P0016,S002,197,158.57,"Sufficient Stock"
2022-02-19,P0016,S002,214,169.57,"Sufficient Stock"
2022-02-20,P0016,S002,206,162.86,"Sufficient Stock"
2022-02-21,P0016,S002,210,170.71,"Sufficient Stock"
2022-02-22,P0016,S002,248,169.29,"Sufficient Stock"
2022-02-23,P0016,S002,289,175.00,"Sufficient Stock"
2022-02-24,P0016,S002,234,175.29,"Sufficient Stock"
2022-02-25,P0016,S002,88,156.29,"Reorder Now"
2022-02-26,P0016,S002,182,151.00,"Sufficient Stock"
2022-02-27,P0016,S002,254,156.86,"Sufficient Stock"
2022-02-28,P0016,S002,202,146.29,"Sufficient Stock"
2022-03-01,P0016,S002,214,147.00,"Sufficient Stock"
2022-03-02,P0016,S002,238,130.00,"Sufficient Stock"
2022-03-03,P0016,S002,73,116.14,"Reorder Now"
2022-03-04,P0016,S002,75,114.00,"Reorder Now"
2022-03-05,P0016,S002,139,109.00,"Sufficient Stock"
2022-03-06,P0016,S002,224,107.86,"Sufficient Stock"
2022-03-07,P0016,S002,156,109.14,"Sufficient Stock"
2022-03-08,P0016,S002,55,92.00,"Reorder Now"
2022-03-09,P0016,S002,170,94.00,"Sufficient Stock"
2022-03-10,P0016,S002,134,91.43,"Sufficient Stock"
2022-03-11,P0016,S002,122,98.86,"Sufficient Stock"
2022-03-12,P0016,S002,116,100.14,"Sufficient Stock"
2022-03-13,P0016,S002,127,85.57,"Sufficient Stock"
2022-03-14,P0016,S002,250,88.57,"Sufficient Stock"
2022-03-15,P0016,S002,98,90.71,"Sufficient Stock"
2022-03-16,P0016,S002,127,77.57,"Sufficient Stock"
2022-03-17,P0016,S002,132,81.29,"Sufficient Stock"
2022-03-18,P0016,S002,82,79.57,"Sufficient Stock"
2022-03-19,P0016,S002,184,85.43,"Sufficient Stock"
2022-03-20,P0016,S002,147,86.43,"Sufficient Stock"
2022-03-21,P0016,S002,162,75.86,"Sufficient Stock"
2022-03-22,P0016,S002,165,84.14,"Sufficient Stock"
2022-03-23,P0016,S002,89,89.14,"Reorder Now"
2022-03-24,P0016,S002,140,93.43,"Sufficient Stock"
2022-03-25,P0016,S002,207,102.00,"Sufficient Stock"
2022-03-26,P0016,S002,178,100.57,"Sufficient Stock"
2022-03-27,P0016,S002,116,102.00,"Sufficient Stock"
2022-03-28,P0016,S002,137,106.00,"Sufficient Stock"
2022-03-29,P0016,S002,188,107.14,"Sufficient Stock"
2022-03-30,P0016,S002,129,112.86,"Sufficient Stock"
2022-03-31,P0016,S002,113,113.43,"Reorder Now"
2022-04-01,P0016,S002,154,110.29,"Sufficient Stock"
2022-04-02,P0016,S002,178,104.14,"Sufficient Stock"
2022-04-03,P0016,S002,168,107.43,"Sufficient Stock"
2022-04-04,P0016,S002,105,98.43,"Sufficient Stock"
2022-04-05,P0016,S002,105,91.29,"Sufficient Stock"
2022-04-06,P0016,S002,130,89.57,"Sufficient Stock"
2022-04-07,P0016,S002,160,83.00,"Sufficient Stock"
2022-04-08,P0016,S002,90,75.00,"Sufficient Stock"
2022-04-09,P0016,S002,178,79.43,"Sufficient Stock"
2022-04-10,P0016,S002,184,81.86,"Sufficient Stock"
2022-04-11,P0016,S002,194,92.00,"Sufficient Stock"
2022-04-12,P0016,S002,84,95.57,"Reorder Now"
2022-04-13,P0016,S002,145,94.86,"Sufficient Stock"
2022-04-14,P0016,S002,123,99.43,"Sufficient Stock"
2022-04-15,P0016,S002,129,107.57,"Sufficient Stock"
2022-04-16,P0016,S002,162,110.14,"Sufficient Stock"
2022-04-17,P0016,S002,84,101.71,"Reorder Now"
2022-04-18,P0016,S002,155,100.57,"Sufficient Stock"
2022-04-19,P0016,S002,116,97.57,"Sufficient Stock"
2022-04-20,P0016,S002,115,90.14,"Sufficient Stock"
2022-04-21,P0016,S002,50,78.57,"Reorder Now"
2022-04-22,P0016,S002,139,79.43,"Sufficient Stock"
2022-04-23,P0016,S002,70,68.71,"Sufficient Stock"
2022-04-24,P0016,S002,145,72.29,"Sufficient Stock"
2022-04-25,P0016,S002,168,73.00,"Sufficient Stock"
2022-04-26,P0016,S002,82,75.86,"Sufficient Stock"
2022-04-27,P0016,S002,166,82.43,"Sufficient Stock"
2022-04-28,P0016,S002,142,91.57,"Sufficient Stock"
2022-04-29,P0016,S002,181,91.86,"Sufficient Stock"
2022-04-30,P0016,S002,193,101.71,"Sufficient Stock"
2022-05-01,P0016,S002,176,102.71,"Sufficient Stock"
2022-05-02,P0016,S002,144,99.43,"Sufficient Stock"
2022-05-03,P0016,S002,148,110.29,"Sufficient Stock"
2022-05-04,P0016,S002,131,103.71,"Sufficient Stock"
2022-05-05,P0016,S002,142,109.00,"Sufficient Stock"
2022-05-06,P0016,S002,231,117.00,"Sufficient Stock"
2022-05-07,P0016,S002,137,110.71,"Sufficient Stock"
2022-05-08,P0016,S002,195,121.00,"Sufficient Stock"
2022-05-09,P0016,S002,125,113.43,"Sufficient Stock"
2022-05-10,P0016,S002,164,102.00,"Sufficient Stock"
2022-05-11,P0016,S002,239,117.57,"Sufficient Stock"
2022-05-12,P0016,S002,188,115.29,"Sufficient Stock"
2022-05-13,P0016,S002,65,96.00,"Reorder Now"
2022-05-14,P0016,S002,196,102.29,"Sufficient Stock"
2022-05-15,P0016,S002,195,103.00,"Sufficient Stock"
2022-05-16,P0016,S002,194,118.00,"Sufficient Stock"
2022-05-17,P0016,S002,143,118.29,"Sufficient Stock"
2022-05-18,P0016,S002,156,110.71,"Sufficient Stock"
2022-05-19,P0016,S002,74,103.00,"Reorder Now"
2022-05-20,P0016,S002,182,108.71,"Sufficient Stock"
2022-05-21,P0016,S002,219,109.86,"Sufficient Stock"
2022-05-22,P0016,S002,229,105.14,"Sufficient Stock"
2022-05-23,P0016,S002,221,103.00,"Sufficient Stock"
2022-05-24,P0016,S002,156,100.43,"Sufficient Stock"
2022-05-25,P0016,S002,146,104.57,"Sufficient Stock"
2022-05-26,P0016,S002,124,107.43,"Sufficient Stock"
2022-05-27,P0016,S002,119,111.29,"Sufficient Stock"
2022-05-28,P0016,S002,127,103.43,"Sufficient Stock"
2022-05-29,P0016,S002,239,106.43,"Sufficient Stock"
2022-05-30,P0016,S002,155,97.57,"Sufficient Stock"
2022-05-31,P0016,S002,118,98.71,"Sufficient Stock"
2022-06-01,P0016,S002,76,89.29,"Reorder Now"
2022-06-02,P0016,S002,197,96.43,"Sufficient Stock"
2022-06-03,P0016,S002,111,83.86,"Sufficient Stock"
2022-06-04,P0016,S002,147,89.43,"Sufficient Stock"
2022-06-05,P0016,S002,134,82.29,"Sufficient Stock"
2022-06-06,P0016,S002,226,95.29,"Sufficient Stock"
2022-06-07,P0016,S002,205,99.86,"Sufficient Stock"
